,geographic_identifier,year,species,measurement_value
80495,6415065,1995,YFT,258.0
80496,6415065,1996,BET,158.0
80497,6415065,1996,YFT,270.0
80498,6415065,1997,BET,63.0
80499,6415065,1997,YFT,69.0
80500,6415065,1998,BET,19.0
80501,6415065,1998,YFT,60.0
80502,6415065,1999,BET,6.0
80503,6415065,1999,YFT,12.0
80504,6415065,2000,BET,5.0
80505,6415065,2000,YFT,2.0
80506,6415065,2001,BET,18.0
80507,6415065,2001,YFT,30.0
80508,6415065,2002,BET,11.0
80509,6415065,2002,YFT,10.0
80510,6415065,2003,BET,7.0
80511,6415065,2003,YFT,6.0
80512,6415065,2004,BET,27.0
80513,6415065,2004,YFT,76.0
80514,6415065,2005,BET,119.0
80515,6415065,2005,YFT,125.0
80516,6415065,2006,BET,27.0
80517,6415065,2006,YFT,29.0
80518,6415065,2007,BET,7.0
80519,6415065,2007,YFT,11.0
80520,6415065,2008,BET,14.0
80521,6415065,2008,YFT,25.0
80522,6415065,2009,BET,3.0
80523,6415065,2009,YFT,13.0
80524,6415065,2010,BET,5.0
80525,6415065,2010,YFT,16.0
80526,6415065,2012,YFT,4.0
80527,6415065,2013,BET,1.0
80528,6415065,2013,YFT,4.0
80529,6415065,2015,BET,21.0
80530,6415065,2015,YFT,72.0
80531,6415065,2016,BET,107.0
80532,6415065,2016,YFT,870.0
80533,6415065,2017,BET,177.0
80534,6415065,2017,YFT,1136.0
80546,6415070,1965,BET,32.0
80547,6415070,1965,YFT,96.0
80548,6415070,1966,BET,265.0
80549,6415070,1966,YFT,7526.0
80550,6415070,1967,BET,1.0
80551,6415070,1967,YFT,10.0
80552,6415070,1968,BET,836.0
80553,6415070,1968,YFT,11860.0
80554,6415070,1969,BET,487.0
80555,6415070,1969,YFT,3228.0
80556,6415070,1970,BET,79.0
80557,6415070,1970,YFT,990.0
80558,6415070,1971,BET,59.0
80559,6415070,1971,YFT,1194.0
80560,6415070,1972,BET,91.0
80561,6415070,1972,YFT,2293.0
80562,6415070,1974,BET,88.0
80563,6415070,1974,YFT,1554.0
80564,6415070,1975,BET,153.0
80565,6415070,1975,BFT,3.0
80566,6415070,1975,YFT,1870.0
80567,6415070,1976,BET,3.0
80568,6415070,1976,YFT,153.0
80569,6415070,1977,BET,6.0
80570,6415070,1977,YFT,36.0
80571,6415070,1978,BET,46.0
80572,6415070,1978,YFT,489.0
80573,6415070,1979,BET,11.0
80574,6415070,1979,YFT,781.0
80575,6415070,1980,BET,127.0
80576,6415070,1980,YFT,344.0
80577,6415070,1981,BET,13.0
80578,6415070,1981,YFT,135.0
80579,6415070,1982,BET,10.0
80580,6415070,1982,YFT,28.0
80581,6415070,1984,BET,13.0
80582,6415070,1984,YFT,108.0
80583,6415070,1986,BET,4.0
80584,6415070,1986,YFT,16.0
80585,6415070,1987,BET,6.0
80586,6415070,1987,YFT,6.0
80587,6415070,1988,BET,132.0
80588,6415070,1988,YFT,211.0
80589,6415070,1989,BET,254.0
80590,6415070,1989,YFT,262.0
80591,6415070,1990,BET,39.0
80592,6415070,1990,YFT,27.0
80593,6415070,1991,BET,7.0
80594,6415070,1991,YFT,2.0
80595,6415070,1992,BET,24.0
80596,6415070,1992,YFT,41.0
80597,6415070,1993,BET,7.0
80598,6415070,1993,YFT,7.0
80599,6415070,1995,BET,11.0
80600,6415070,1995,YFT,59.0
80601,6415070,1996,BET,29.0
80602,6415070,1996,YFT,77.0
80603,6415070,1997,BET,8.0
80604,6415070,1997,YFT,12.0
80605,6415070,1998,BET,17.0
80606,6415070,1998,YFT,30.0
80607,6415070,1999,BET,6.0
80608,6415070,1999,YFT,1.0
80609,6415070,2000,BET,19.0
80610,6415070,2000,YFT,17.0
80611,6415070,2001,BET,17.0
80612,6415070,2001,YFT,4.0
80613,6415070,2003,BET,7.0
80614,6415070,2004,YFT,54.0
80622,6415075,1965,BET,108.0
80623,6415075,1965,BFT,13.0
80624,6415075,1965,YFT,96.0
80625,6415075,1966,BET,96.0
80626,6415075,1966,YFT,2438.0
80627,6415075,1967,BET,29.0
80628,6415075,1967,YFT,105.0
80629,6415075,1968,BET,90.0
80630,6415075,1968,YFT,1168.0
80631,6415075,1969,BET,46.0
80632,6415075,1969,BFT,1.0
80633,6415075,1969,YFT,2983.0
80634,6415075,1970,BET,8.0
80635,6415075,1970,YFT,126.0
80636,6415075,1971,BET,135.0
80637,6415075,1971,YFT,1443.0
80638,6415075,1972,BET,1.0
80639,6415075,1972,YFT,134.0
80640,6415075,1973,BET,1.0
80641,6415075,1973,YFT,6.0
80642,6415075,1974,BET,31.0
80643,6415075,1974,YFT,184.0
80644,6415075,1975,BET,70.0
80645,6415075,1975,BFT,2.0
80646,6415075,1975,YFT,1038.0
80647,6415075,1976,BET,30.0
80648,6415075,1976,YFT,228.0
80649,6415075,1977,BET,130.0
80650,6415075,1977,YFT,459.0
80651,6415075,1981,BET,1.0
80652,6415075,1981,YFT,76.0
80653,6415075,1984,BET,94.0
80654,6415075,1984,YFT,680.0
80655,6415075,1985,BET,92.0
80656,6415075,1985,YFT,92.0
80657,6415075,1987,BET,112.0
80658,6415075,1987,YFT,84.0
80659,6415075,1988,BET,17.0
80660,6415075,1988,YFT,9.0
80661,6415075,1989,BET,6.0
80662,6415075,1989,YFT,2.0
80663,6415075,1990,BET,94.0
80664,6415075,1990,YFT,101.0
80665,6415075,1991,BET,1.0
80666,6415075,1991,YFT,12.0
80667,6415075,1992,YFT,3.0
80668,6415075,1993,BET,1.0
80669,6415075,1993,YFT,9.0
80670,6415075,1994,BET,1.0
80671,6415075,1994,YFT,2.0
80672,6415075,1998,YFT,1.0
80673,6415075,1999,BET,4.0
80674,6415075,1999,YFT,63.0
80675,6415075,2000,BET,50.0
80676,6415075,2000,YFT,320.0
80677,6415075,2001,BET,1.0
80678,6415075,2001,YFT,1.0
80679,6415075,2004,YFT,10.0
80680,6415075,2005,BET,10.0
80681,6415075,2005,YFT,5.0
80687,6415080,1965,BET,249.0
80688,6415080,1965,BFT,2.0
80689,6415080,1965,YFT,108.0
80690,6415080,1966,BET,6.0
80691,6415080,1966,YFT,54.0
80692,6415080,1968,BET,13.0
80693,6415080,1968,YFT,20.0
80694,6415080,1969,BET,24.0
80695,6415080,1969,YFT,685.0
80696,6415080,1970,BET,13.0
80697,6415080,1970,YFT,2.0
80698,6415080,1971,BET,368.0
80699,6415080,1971,YFT,1332.0
80700,6415080,1972,BET,64.0
80701,6415080,1972,YFT,501.0
80702,6415080,1973,BET,3.0
80703,6415080,1973,YFT,4.0
80704,6415080,1975,BET,83.0
80705,6415080,1975,YFT,317.0
80706,6415080,1976,BET,33.0
80707,6415080,1976,BFT,8.0
80708,6415080,1976,YFT,241.0
80709,6415080,1977,BET,24.0
80710,6415080,1977,YFT,23.0
80711,6415080,1982,BET,9.0
80712,6415080,1982,YFT,149.0
80713,6415080,1985,YFT,75.0
80714,6415080,1987,BET,2.0
80715,6415080,1987,YFT,16.0
80716,6415080,1988,BET,23.0
80717,6415080,1988,YFT,20.0
80718,6415080,1989,BET,7.0
80719,6415080,1989,YFT,41.0
80720,6415080,1990,BET,26.0
80721,6415080,1990,YFT,24.0
80722,6415080,1992,YFT,7.0
80723,6415080,1997,BET,22.0
80724,6415080,1999,BET,2.0
80725,6415080,1999,YFT,31.0
80730,6415085,1965,BET,7.0
80731,6415085,1965,YFT,19.0
80732,6415085,1970,BET,1.0
80733,6415085,1971,BET,841.0
80734,6415085,1971,YFT,139.0
80735,6415085,1972,BET,71.0
80736,6415085,1972,YFT,97.0
80737,6415085,1974,BET,49.0
80738,6415085,1974,YFT,108.0
80739,6415085,1975,BET,9.0
80740,6415085,1975,YFT,8.0
80741,6415085,1988,BET,6.0
80742,6415085,1988,YFT,2.0
80743,6415085,1989,YFT,2.0
80744,6415085,1997,BET,3.0
80748,6415090,1965,YFT,1866.0
80749,6415090,1966,BET,2.0
80750,6415090,1966,YFT,1494.0
80751,6415090,1968,YFT,3815.0
80752,6415090,1969,YFT,23.0
80753,6415090,1970,YFT,2446.0
80754,6415090,1971,YFT,9243.0
80755,6415090,1972,BET,5.0
80756,6415090,1972,YFT,943.0
80757,6415090,1974,YFT,268.0
80758,6415090,1975,BET,2.0
80759,6415090,1975,YFT,2223.0
80760,6415090,1981,YFT,3.0
80761,6415090,1982,YFT,8.0
80762,6415090,1983,YFT,7.0
80763,6415090,1987,YFT,8.0
80764,6415090,1988,YFT,1185.0
80765,6415090,1989,YFT,334.0
80766,6415090,1990,YFT,211.0
80767,6415090,1991,YFT,545.0
80768,6415090,1992,BFT,1.0
80769,6415090,1992,YFT,93.0
80770,6415090,1994,YFT,83.0
80771,6415090,1995,BET,7.0
80772,6415090,1995,YFT,142.0
80773,6415090,1997,YFT,148.0
80774,6415090,1998,YFT,179.0
80775,6415090,1999,YFT,17.0
80779,6415095,1965,BET,354.0
80780,6415095,1965,YFT,1598.0
80781,6415095,1966,YFT,420.0
80782,6415095,1967,YFT,102.0
80783,6415095,1968,YFT,1297.0
80784,6415095,1969,BET,17.0
80785,6415095,1969,YFT,444.0
80786,6415095,1970,YFT,1162.0
80787,6415095,1971,YFT,10433.0
80788,6415095,1972,YFT,732.0
80789,6415095,1973,YFT,8.0
80790,6415095,1974,YFT,546.0
80791,6415095,1975,YFT,51.0
80792,6415095,1976,YFT,100.0
80793,6415095,1977,YFT,5.0
80794,6415095,1983,YFT,3.0
80795,6415095,1984,YFT,12.0
80796,6415095,1987,YFT,2.0
80797,6415095,1988,YFT,15.0
80798,6415095,1989,YFT,81.0
80799,6415095,1990,YFT,26.0
80800,6415095,1991,YFT,107.0
80801,6415095,1992,BFT,1.0
80802,6415095,1992,YFT,55.0
80803,6415095,1994,YFT,21.0
80806,6415100,1965,BET,123.0
80807,6415100,1965,YFT,818.0
80808,6415100,1966,BET,2.0
80809,6415100,1966,YFT,164.0
80810,6415100,1967,BET,81.0
80811,6415100,1967,YFT,325.0
80812,6415100,1968,BET,80.0
80813,6415100,1968,YFT,1426.0
80814,6415100,1969,YFT,205.0
80815,6415100,1970,YFT,7.0
80816,6415100,1971,YFT,20.0
80817,6415100,1972,YFT,29.0
80818,6415100,1973,YFT,175.0
80819,6415100,1974,YFT,24.0
80820,6415100,1976,YFT,19.0
80821,6415100,1977,YFT,16.0
80822,6415100,1983,YFT,14.0
80823,6415100,1984,BET,3.0
80824,6415100,1984,YFT,357.0
80825,6415100,1987,YFT,4.0
80826,6415100,1988,YFT,4.0
80830,6415105,1965,BET,69.0
80831,6415105,1965,YFT,911.0
80832,6415105,1966,BET,81.0
80833,6415105,1966,YFT,446.0
80834,6415105,1967,BET,1.0
80835,6415105,1967,YFT,860.0
80836,6415105,1968,BET,44.0
80837,6415105,1968,YFT,1899.0
80838,6415105,1969,YFT,2744.0
80839,6415105,1970,YFT,91.0
80840,6415105,1971,BET,4.0
80841,6415105,1971,YFT,193.0
80842,6415105,1972,YFT,403.0
80843,6415105,1973,YFT,1172.0
80844,6415105,1974,BET,24.0
80845,6415105,1974,YFT,412.0
80846,6415105,1975,YFT,86.0
80847,6415105,1976,YFT,438.0
80848,6415105,1977,YFT,202.0
80849,6415105,1979,YFT,2.0
80850,6415105,1980,YFT,135.0
80851,6415105,1981,YFT,21.0
80852,6415105,1982,YFT,136.0
80853,6415105,1983,BET,14.0
80854,6415105,1983,YFT,80.0
80855,6415105,1984,YFT,643.0
80856,6415105,1985,YFT,83.0
80857,6415105,1986,YFT,142.0
80858,6415105,1987,YFT,108.0
80859,6415105,1988,YFT,22.0
80860,6415105,1989,BET,2.0
80861,6415105,1989,YFT,387.0
80862,6415105,1990,BET,171.0
80863,6415105,1990,YFT,890.0
80864,6415105,1991,YFT,447.0
80865,6415105,1992,BET,116.0
80866,6415105,1992,YFT,47.0
80867,6415105,1995,YFT,39.0
80868,6415105,1996,YFT,8.0
80869,6415105,1998,YFT,59.0
80874,6415110,1965,BET,169.0
80875,6415110,1965,YFT,5180.0
80876,6415110,1966,YFT,684.0
80877,6415110,1967,BET,15.0
80878,6415110,1967,YFT,1463.0
80879,6415110,1968,BET,61.0
80880,6415110,1968,YFT,6513.0
80881,6415110,1969,BET,46.0
80882,6415110,1969,YFT,4784.0
80883,6415110,1970,BET,101.0
80884,6415110,1970,YFT,5791.0
80885,6415110,1971,BET,28.0
80886,6415110,1971,YFT,2643.0
80887,6415110,1972,BET,9.0
80888,6415110,1972,YFT,5906.0
80889,6415110,1973,BET,59.0
80890,6415110,1973,YFT,11452.0
80891,6415110,1974,BET,8.0
80892,6415110,1974,YFT,6349.0
80893,6415110,1975,BET,1.0
80894,6415110,1975,YFT,2331.0
80895,6415110,1976,YFT,2090.0
80896,6415110,1977,YFT,64.0
80897,6415110,1979,YFT,214.0
80898,6415110,1980,YFT,104.0
80899,6415110,1981,BET,3.0
80900,6415110,1981,YFT,55.0
80901,6415110,1982,YFT,501.0
80902,6415110,1983,YFT,521.0
80903,6415110,1984,YFT,191.0
80904,6415110,1985,YFT,11.0
80905,6415110,1986,BET,6.0
80906,6415110,1986,YFT,504.0
80907,6415110,1987,YFT,1199.0
80908,6415110,1988,BET,12.0
80909,6415110,1988,YFT,552.0
80910,6415110,1989,YFT,205.0
80911,6415110,1990,YFT,1.0
80912,6415110,1992,BET,170.0
80913,6415110,1992,YFT,7.0
80914,6415110,1995,YFT,361.0
80915,6415110,1996,YFT,12.0
80916,6415110,1998,YFT,48.0
80917,6415110,2002,YFT,21.0
80918,6415110,2016,BET,501.0
80919,6415110,2016,YFT,64.0
80924,6415115,1965,BET,2.0
80925,6415115,1965,YFT,1115.0
80926,6415115,1966,YFT,13.0
80927,6415115,1967,BET,36.0
80928,6415115,1967,YFT,179.0
80929,6415115,1968,BET,1.0
80930,6415115,1968,YFT,517.0
80931,6415115,1969,YFT,484.0
80932,6415115,1970,BET,4.0
80933,6415115,1970,YFT,1330.0
80934,6415115,1971,YFT,47.0
80935,6415115,1972,BET,73.0
80936,6415115,1972,YFT,836.0
80937,6415115,1973,YFT,2085.0
80938,6415115,1974,YFT,346.0
80939,6415115,1975,YFT,113.0
80940,6415115,1976,YFT,27.0
80941,6415115,1979,YFT,41.0
80942,6415115,1980,YFT,150.0
80943,6415115,1981,YFT,4.0
80944,6415115,1982,BET,7.0
80945,6415115,1982,YFT,26.0
80946,6415115,1983,YFT,18.0
80947,6415115,1984,BET,1.0
80948,6415115,1984,YFT,20.0
80949,6415115,1985,YFT,1.0
80950,6415115,1986,YFT,24.0
80951,6415115,1987,YFT,272.0
80952,6415115,1988,BET,2.0
80953,6415115,1988,YFT,84.0
80954,6415115,1989,YFT,1.0
80955,6415115,1990,YFT,21.0
80956,6415115,1991,BET,1.0
80957,6415115,1991,YFT,498.0
80958,6415115,1992,BET,507.0
80959,6415115,1992,YFT,163.0
80960,6415115,1993,BET,39.0
80961,6415115,1993,YFT,45.0
80962,6415115,1995,YFT,17.0
80963,6415115,1997,YFT,39.0
80964,6415115,1998,YFT,3.0
80965,6415115,2001,YFT,326.0
80970,6415120,1965,YFT,8.0
80971,6415120,1967,BET,25.0
80972,6415120,1967,YFT,109.0
80973,6415120,1968,BET,24.0
80974,6415120,1968,YFT,223.0
80975,6415120,1970,BET,1.0
80976,6415120,1970,YFT,26.0
80977,6415120,1971,YFT,509.0
80978,6415120,1974,BET,3.0
80979,6415120,1980,YFT,2.0
80980,6415120,1981,YFT,44.0
80981,6415120,1982,BET,20.0
80982,6415120,1982,YFT,7.0
80983,6415120,1984,YFT,1.0
80984,6415120,1992,BET,558.0
80985,6415120,1992,YFT,136.0
80986,6415120,1993,BET,1296.0
80987,6415120,1993,YFT,202.0
80988,6415120,1995,YFT,36.0
80989,6415120,1997,YFT,15.0
80990,6415120,2020,BET,78.0
80991,6415120,2020,YFT,67.0
80996,6415125,1966,BET,40.0
80997,6415125,1966,YFT,6.0
80998,6415125,1967,BET,157.0
80999,6415125,1967,YFT,165.0
81000,6415125,1969,YFT,20.0
81001,6415125,1970,BET,21.0
81002,6415125,1970,YFT,49.0
81003,6415125,1972,YFT,18.0
81004,6415125,1976,BET,24.0
81005,6415125,1976,YFT,81.0
81006,6415125,1977,YFT,51.0
81007,6415125,1978,BET,552.0
81008,6415125,1978,YFT,25.0
81009,6415125,1979,BET,30.0
81010,6415125,1979,YFT,17.0
81011,6415125,1981,BET,91.0
81012,6415125,1981,YFT,7.0
81013,6415125,1982,BET,21.0
81014,6415125,1983,BET,511.0
81015,6415125,1983,YFT,8.0
81016,6415125,1984,BET,1048.0
81017,6415125,1984,YFT,27.0
81018,6415125,1985,BET,800.0
81019,6415125,1985,YFT,37.0
81020,6415125,1986,BET,438.0
81021,6415125,1986,YFT,55.0
81022,6415125,1987,BET,137.0
81023,6415125,1987,YFT,6.0
81024,6415125,1988,BET,798.0
81025,6415125,1988,YFT,43.0
81026,6415125,1989,BET,494.0
81027,6415125,1989,YFT,151.0
81028,6415125,1990,BET,11.0
81029,6415125,1990,YFT,2.0
81030,6415125,1991,BET,383.0
81031,6415125,1991,YFT,58.0
81032,6415125,1992,BET,410.0
81033,6415125,1992,YFT,278.0
81034,6415125,1993,BET,38.0
81035,6415125,1993,YFT,10.0
81036,6415125,1994,BET,309.0
81037,6415125,1994,YFT,55.0
81038,6415125,1995,BET,146.0
81039,6415125,1995,YFT,125.0
81040,6415125,1996,BET,93.0
81041,6415125,1996,YFT,6.0
81042,6415125,1997,BET,56.0
81043,6415125,1997,YFT,87.0
81044,6415125,2001,YFT,9.0
81045,6415125,2003,BET,18.0
81046,6415125,2003,YFT,5.0
81053,6415130,1965,BET,1162.0
81054,6415130,1965,YFT,128.0
81055,6415130,1966,BET,42.0
81056,6415130,1966,YFT,1.0
81057,6415130,1967,BET,55.0
81058,6415130,1967,YFT,18.0
81059,6415130,1969,BET,125.0
81060,6415130,1969,YFT,3.0
81061,6415130,1970,BET,3271.0
81062,6415130,1970,YFT,1186.0
81063,6415130,1971,BET,3.0
81064,6415130,1971,YFT,1.0
81065,6415130,1973,BET,1261.0
81066,6415130,1973,YFT,160.0
81067,6415130,1974,BET,330.0
81068,6415130,1974,YFT,51.0
81069,6415130,1976,BET,1399.0
81070,6415130,1976,YFT,183.0
81071,6415130,1977,BET,643.0
81072,6415130,1977,YFT,39.0
81073,6415130,1978,BET,14748.0
81074,6415130,1978,YFT,772.0
81075,6415130,1979,BET,2414.0
81076,6415130,1979,YFT,394.0
81077,6415130,1980,BET,1008.0
81078,6415130,1980,YFT,226.0
81079,6415130,1981,BET,904.0
81080,6415130,1981,YFT,135.0
81081,6415130,1982,BET,1379.0
81082,6415130,1982,YFT,23.0
81083,6415130,1983,BET,1511.0
81084,6415130,1983,YFT,33.0
81085,6415130,1984,BET,3545.0
81086,6415130,1984,YFT,131.0
81087,6415130,1985,BET,2889.0
81088,6415130,1985,YFT,198.0
81089,6415130,1986,BET,2846.0
81090,6415130,1986,YFT,136.0
81091,6415130,1987,BET,199.0
81092,6415130,1987,YFT,34.0
81093,6415130,1988,BET,2574.0
81094,6415130,1988,YFT,152.0
81095,6415130,1989,BET,2823.0
81096,6415130,1989,YFT,601.0
81097,6415130,1990,BET,2457.0
81098,6415130,1990,YFT,192.0
81099,6415130,1991,BET,987.0
81100,6415130,1991,YFT,28.0
81101,6415130,1992,BET,2301.0
81102,6415130,1992,YFT,109.0
81103,6415130,1993,BET,196.0
81104,6415130,1993,YFT,34.0
81105,6415130,1994,BET,4384.0
81106,6415130,1994,YFT,510.0
81107,6415130,1995,BET,1567.0
81108,6415130,1995,YFT,383.0
81109,6415130,1996,BET,1961.0
81110,6415130,1996,YFT,183.0
81111,6415130,1997,BET,2442.0
81112,6415130,1997,YFT,300.0
81113,6415130,1998,BET,1328.0
81114,6415130,1998,YFT,297.0
81115,6415130,1999,BET,1489.0
81116,6415130,1999,YFT,113.0
81117,6415130,2000,BET,376.0
81118,6415130,2000,YFT,84.0
81119,6415130,2001,BET,908.0
81120,6415130,2001,YFT,101.0
81121,6415130,2002,BET,24.0
81122,6415130,2003,BET,1452.0
81123,6415130,2003,YFT,124.0
81124,6415130,2004,BET,2213.0
81125,6415130,2004,PBF,1.0
81126,6415130,2004,YFT,115.0
81127,6415130,2005,BET,2394.0
81128,6415130,2005,YFT,157.0
81129,6415130,2006,BET,5800.0
81130,6415130,2006,YFT,594.0
81131,6415130,2009,BET,3236.0
81132,6415130,2009,YFT,874.0
81133,6415130,2010,BET,28.0
81134,6415130,2010,YFT,2.0
81135,6415130,2011,BET,248.0
81136,6415130,2011,YFT,93.0
81137,6415130,2013,BET,35.0
81138,6415130,2013,YFT,5.0
81139,6415130,2014,BET,192.0
81140,6415130,2014,YFT,1.0
81141,6415130,2015,BET,1072.0
81142,6415130,2015,YFT,15.0
81143,6415130,2016,BET,408.0
81144,6415130,2016,YFT,38.0
81145,6415130,2017,BET,1402.0
81146,6415130,2017,YFT,216.0
81147,6415130,2018,BET,1278.0
81148,6415130,2018,YFT,91.0
81153,6415135,1965,BET,8402.0
81154,6415135,1965,YFT,615.0
81155,6415135,1966,BET,5510.0
81156,6415135,1966,YFT,196.0
81157,6415135,1967,BET,2423.0
81158,6415135,1967,YFT,73.0
81159,6415135,1968,BET,30.0
81160,6415135,1968,YFT,5.0
81161,6415135,1969,BET,1434.0
81162,6415135,1969,YFT,31.0
81163,6415135,1970,BET,1925.0
81164,6415135,1970,YFT,579.0
81165,6415135,1971,BET,71.0
81166,6415135,1971,YFT,25.0
81167,6415135,1972,BET,1321.0
81168,6415135,1972,YFT,84.0
81169,6415135,1973,BET,2249.0
81170,6415135,1973,YFT,133.0
81171,6415135,1974,BET,2877.0
81172,6415135,1974,YFT,573.0
81173,6415135,1975,BET,258.0
81174,6415135,1975,YFT,53.0
81175,6415135,1976,BET,7075.0
81176,6415135,1976,YFT,1273.0
81177,6415135,1977,BET,2751.0
81178,6415135,1977,YFT,190.0
81179,6415135,1978,BET,8337.0
81180,6415135,1978,YFT,274.0
81181,6415135,1979,BET,3753.0
81182,6415135,1979,YFT,463.0
81183,6415135,1980,BET,3474.0
81184,6415135,1980,YFT,428.0
81185,6415135,1981,BET,3307.0
81186,6415135,1981,YFT,522.0
81187,6415135,1982,BET,1267.0
81188,6415135,1982,YFT,120.0
81189,6415135,1983,BET,1054.0
81190,6415135,1983,YFT,95.0
81191,6415135,1984,BET,1171.0
81192,6415135,1984,YFT,73.0
81193,6415135,1985,BET,3189.0
81194,6415135,1985,YFT,486.0
81195,6415135,1986,BET,167.0
81196,6415135,1986,YFT,5.0
81197,6415135,1987,BET,578.0
81198,6415135,1987,YFT,26.0
81199,6415135,1988,BET,345.0
81200,6415135,1988,YFT,76.0
81201,6415135,1989,BET,907.0
81202,6415135,1989,YFT,74.0
81203,6415135,1990,BET,151.0
81204,6415135,1990,YFT,12.0
81205,6415135,1991,BET,50.0
81206,6415135,1991,YFT,1.0
81207,6415135,1992,BET,400.0
81208,6415135,1992,YFT,17.0
81209,6415135,1993,BET,306.0
81210,6415135,1993,YFT,31.0
81211,6415135,1994,BET,4493.0
81212,6415135,1994,YFT,810.0
81213,6415135,1995,BET,2949.0
81214,6415135,1995,PBF,1.0
81215,6415135,1995,YFT,680.0
81216,6415135,1996,BET,1085.0
81217,6415135,1996,YFT,114.0
81218,6415135,1997,BET,51.0
81219,6415135,1997,YFT,5.0
81220,6415135,1998,BET,436.0
81221,6415135,1998,YFT,97.0
81222,6415135,1999,BET,5599.0
81223,6415135,1999,PBF,1.0
81224,6415135,1999,YFT,595.0
81225,6415135,2000,BET,4326.0
81226,6415135,2000,YFT,1516.0
81227,6415135,2001,BET,2149.0
81228,6415135,2001,YFT,150.0
81229,6415135,2002,BET,2379.0
81230,6415135,2002,YFT,78.0
81231,6415135,2003,BET,4517.0
81232,6415135,2003,YFT,414.0
81233,6415135,2004,BET,2760.0
81234,6415135,2004,YFT,108.0
81235,6415135,2005,BET,5227.0
81236,6415135,2005,YFT,316.0
81237,6415135,2006,BET,8446.0
81238,6415135,2006,YFT,505.0
81239,6415135,2007,BET,1292.0
81240,6415135,2007,YFT,54.0
81241,6415135,2008,BET,34.0
81242,6415135,2009,BET,4089.0
81243,6415135,2009,YFT,472.0
81244,6415135,2010,BET,1109.0
81245,6415135,2010,YFT,87.0
81246,6415135,2011,BET,746.0
81247,6415135,2011,YFT,116.0
81248,6415135,2012,BET,126.0
81249,6415135,2012,YFT,4.0
81250,6415135,2013,BET,756.0
81251,6415135,2013,YFT,50.0
81252,6415135,2014,BET,1634.0
81253,6415135,2014,YFT,61.0
81254,6415135,2015,BET,1661.0
81255,6415135,2015,YFT,93.0
81256,6415135,2016,BET,850.0
81257,6415135,2016,YFT,113.0
81258,6415135,2017,BET,63.0
81259,6415135,2017,YFT,21.0
81260,6415135,2018,BET,2622.0
81261,6415135,2018,YFT,331.0
81262,6415135,2019,BET,2024.0
81263,6415135,2019,YFT,370.0
81264,6415135,2020,BET,191.0
81265,6415135,2020,YFT,70.0
81266,6415135,2021,BET,1.0
81271,6415140,1965,BET,6072.0
81272,6415140,1965,YFT,651.0
81273,6415140,1966,BET,1615.0
81274,6415140,1966,YFT,129.0
81275,6415140,1967,BET,152.0
81276,6415140,1967,YFT,1.0
81277,6415140,1968,BET,1648.0
81278,6415140,1968,YFT,28.0
81279,6415140,1969,BET,319.0
81280,6415140,1969,YFT,75.0
81281,6415140,1970,BET,2371.0
81282,6415140,1970,YFT,963.0
81283,6415140,1971,BET,256.0
81284,6415140,1971,YFT,7.0
81285,6415140,1972,BET,2246.0
81286,6415140,1972,YFT,183.0
81287,6415140,1973,BET,809.0
81288,6415140,1973,YFT,47.0
81289,6415140,1974,BET,1015.0
81290,6415140,1974,YFT,92.0
81291,6415140,1975,BET,2281.0
81292,6415140,1975,YFT,167.0
81293,6415140,1976,BET,6988.0
81294,6415140,1976,YFT,534.0
81295,6415140,1977,BET,79.0
81296,6415140,1977,YFT,2.0
81297,6415140,1978,BET,7546.0
81298,6415140,1978,YFT,461.0
81299,6415140,1979,BET,3261.0
81300,6415140,1979,YFT,859.0
81301,6415140,1980,BET,3642.0
81302,6415140,1980,YFT,264.0
81303,6415140,1981,BET,930.0
81304,6415140,1981,YFT,132.0
81305,6415140,1982,BET,680.0
81306,6415140,1982,YFT,162.0
81307,6415140,1983,BET,4133.0
81308,6415140,1983,YFT,552.0
81309,6415140,1984,BET,498.0
81310,6415140,1984,YFT,14.0
81311,6415140,1985,BET,1647.0
81312,6415140,1985,YFT,153.0
81313,6415140,1986,BET,1.0
81314,6415140,1987,BET,173.0
81315,6415140,1987,YFT,394.0
81316,6415140,1988,BET,3923.0
81317,6415140,1988,YFT,434.0
81318,6415140,1989,BET,1940.0
81319,6415140,1989,YFT,276.0
81320,6415140,1990,BET,20.0
81321,6415140,1990,YFT,1.0
81322,6415140,1991,BET,8.0
81323,6415140,1992,BET,1744.0
81324,6415140,1992,YFT,39.0
81325,6415140,1993,BET,243.0
81326,6415140,1993,YFT,40.0
81327,6415140,1994,BET,1546.0
81328,6415140,1994,YFT,280.0
81329,6415140,1995,BET,3290.0
81330,6415140,1995,YFT,996.0
81331,6415140,1996,BET,506.0
81332,6415140,1996,YFT,156.0
81333,6415140,1997,BET,102.0
81334,6415140,1997,YFT,6.0
81335,6415140,1998,BET,2505.0
81336,6415140,1998,YFT,336.0
81337,6415140,1999,BET,6775.0
81338,6415140,1999,YFT,1085.0
81339,6415140,2000,BET,1864.0
81340,6415140,2000,YFT,421.0
81341,6415140,2001,BET,1118.0
81342,6415140,2001,YFT,74.0
81343,6415140,2002,BET,687.0
81344,6415140,2002,YFT,25.0
81345,6415140,2003,BET,2001.0
81346,6415140,2003,YFT,87.0
81347,6415140,2004,BET,1076.0
81348,6415140,2004,YFT,87.0
81349,6415140,2005,BET,4109.0
